fecha_vigencia,precio,provincia,localidad,direccion
2023-12-08,381.0,LA PAMPA,GRAL. PICO,CALLE 20 ESQ. 11
2023-12-08,381.0,LA PAMPA,GRAL. PICO,CALLE 20 ESQ. 11
2023-12-13,518.0,LA PAMPA,GRAL. PICO,CALLE 20 ESQ. 11
2023-12-13,518.0,LA PAMPA,GRAL. PICO,CALLE 20 ESQ. 11
2024-02-01,664.0,LA PAMPA,GRAL. PICO,CALLE 32 Nº 677
2024-02-01,664.0,LA PAMPA,GRAL. PICO,CALLE 32 Nº 677
2024-04-01,747.0,LA PAMPA,GRAL. PICO,CALLE 32 Nº 677
2024-04-01,747.0,LA PAMPA,GRAL. PICO,CALLE 32 Nº 677
2024-05-01,777.0,LA PAMPA,GRAL. PICO,CALLE 32 Nº 677
2024-05-01,777.0,LA PAMPA,GRAL. PICO,CALLE 32 Nº 677
2024-06-01,808.0,LA PAMPA,GRAL. PICO,CALLE 32 Nº 677
2024-06-01,808.0,LA PAMPA,GRAL. PICO,CALLE 32 Nº 677
2024-07-01,832.0,LA PAMPA,GRAL. PICO,CALLE 32 Nº 677
2024-07-01,832.0,LA PAMPA,GRAL. PICO,CALLE 32 Nº 677
2024-03-02,714.0,LA PAMPA,GRAL. PICO,CALLE 32 Nº 677
2024-03-02,714.0,LA PAMPA,GRAL. PICO,CALLE 32 Nº 677
2024-01-03,653.0,LA PAMPA,GRAL. PICO,CALLE 32 Nº 677
2024-01-03,653.0,LA PAMPA,GRAL. PICO,CALLE 32 Nº 677
2023-12-08,381.0,LA PAMPA,GRAL. PICO,CALLE 32 Nº 677
2023-12-08,381.0,LA PAMPA,GRAL. PICO,CALLE 32 Nº 677
2023-12-13,518.0,LA PAMPA,GRAL. PICO,CALLE 32 Nº 677
2023-12-13,518.0,LA PAMPA,GRAL. PICO,CALLE 32 Nº 677
2024-02-01,664.0,LA PAMPA,GRAL. PICO,Calle 357 Nro. 315 esquina 306
2024-02-01,664.0,LA PAMPA,GRAL. PICO,Calle 357 Nro. 315 esquina 306
2024-04-01,747.0,LA PAMPA,GRAL. PICO,Calle 357 Nro. 315 esquina 306
2024-04-01,747.0,LA PAMPA,GRAL. PICO,Calle 357 Nro. 315 esquina 306
2024-05-01,777.0,LA PAMPA,GRAL. PICO,Calle 357 Nro. 315 esquina 306
2024-05-01,777.0,LA PAMPA,GRAL. PICO,Calle 357 Nro. 315 esquina 306
2024-06-01,808.0,LA PAMPA,GRAL. PICO,Calle 357 Nro. 315 esquina 306
2024-06-01,808.0,LA PAMPA,GRAL. PICO,Calle 357 Nro. 315 esquina 306
2024-07-01,832.0,LA PAMPA,GRAL. PICO,Calle 357 Nro. 315 esquina 306
2024-07-01,832.0,LA PAMPA,GRAL. PICO,Calle 357 Nro. 315 esquina 306
2024-03-02,714.0,LA PAMPA,GRAL. PICO,Calle 357 Nro. 315 esquina 306
2024-03-02,714.0,LA PAMPA,GRAL. PICO,Calle 357 Nro. 315 esquina 306
2024-01-03,653.0,LA PAMPA,GRAL. PICO,Calle 357 Nro. 315 esquina 306
2024-01-03,653.0,LA PAMPA,GRAL. PICO,Calle 357 Nro. 315 esquina 306
2023-12-08,381.0,LA PAMPA,GRAL. PICO,Calle 357 Nro. 315 esquina 306
2023-12-08,381.0,LA PAMPA,GRAL. PICO,Calle 357 Nro. 315 esquina 306
2023-12-13,518.0,LA PAMPA,GRAL. PICO,Calle 357 Nro. 315 esquina 306
2023-12-13,518.0,LA PAMPA,GRAL. PICO,Calle 357 Nro. 315 esquina 306
2024-02-01,653.0,RIO NEGRO,GRAL. GODOY,BELGRANO Y ROCA
2024-02-01,653.0,RIO NEGRO,GRAL. GODOY,BELGRANO Y ROCA
2024-04-01,735.0,RIO NEGRO,GRAL. GODOY,BELGRANO Y ROCA
2024-04-01,735.0,RIO NEGRO,GRAL. GODOY,BELGRANO Y ROCA
2024-05-01,764.0,RIO NEGRO,GRAL. GODOY,BELGRANO Y ROCA
2024-05-01,764.0,RIO NEGRO,GRAL. GODOY,BELGRANO Y ROCA
2024-06-01,795.0,RIO NEGRO,GRAL. GODOY,BELGRANO Y ROCA
2024-06-01,795.0,RIO NEGRO,GRAL. GODOY,BELGRANO Y ROCA
2024-07-01,819.0,RIO NEGRO,GRAL. GODOY,BELGRANO Y ROCA
2024-07-01,819.0,RIO NEGRO,GRAL. GODOY,BELGRANO Y ROCA
2024-03-02,702.0,RIO NEGRO,GRAL. GODOY,BELGRANO Y ROCA
2024-03-02,702.0,RIO NEGRO,GRAL. GODOY,BELGRANO Y ROCA
2024-01-03,642.0,RIO NEGRO,GRAL. GODOY,BELGRANO Y ROCA
2024-01-03,642.0,RIO NEGRO,GRAL. GODOY,BELGRANO Y ROCA
2023-12-08,368.0,RIO NEGRO,GRAL. GODOY,BELGRANO Y ROCA
2023-12-08,368.0,RIO NEGRO,GRAL. GODOY,BELGRANO Y ROCA
2023-12-13,509.0,RIO NEGRO,GRAL. GODOY,BELGRANO Y ROCA
2023-12-13,509.0,RIO NEGRO,GRAL. GODOY,BELGRANO Y ROCA
2024-02-01,871.0,BUENOS AIRES,TANDIL,av del valle 602
2024-02-01,871.0,BUENOS AIRES,TANDIL,av del valle 602
2024-04-01,981.0,BUENOS AIRES,TANDIL,av del valle 602
2024-04-01,981.0,BUENOS AIRES,TANDIL,av del valle 602
2024-05-01,1020.0,BUENOS AIRES,TANDIL,av del valle 602
2024-05-01,1020.0,BUENOS AIRES,TANDIL,av del valle 602
2024-06-01,1061.0,BUENOS AIRES,TANDIL,av del valle 602
2024-06-01,1061.0,BUENOS AIRES,TANDIL,av del valle 602
2024-07-01,1093.0,BUENOS AIRES,TANDIL,av del valle 602
2024-07-01,1093.0,BUENOS AIRES,TANDIL,av del valle 602
2024-03-02,937.0,BUENOS AIRES,TANDIL,av del valle 602
2024-03-02,937.0,BUENOS AIRES,TANDIL,av del valle 602
2024-01-03,818.0,BUENOS AIRES,TANDIL,av del valle 602
2024-01-03,818.0,BUENOS AIRES,TANDIL,av del valle 602
2023-12-08,490.0,BUENOS AIRES,TANDIL,av del valle 602
2023-12-08,490.0,BUENOS AIRES,TANDIL,av del valle 602
2023-12-13,649.0,BUENOS AIRES,TANDIL,av del valle 602
2023-12-13,649.0,BUENOS AIRES,TANDIL,av del valle 602
2024-02-01,871.0,BUENOS AIRES,NAPALEOFU,"RUTA 227 Y ACC, NAPALEOFÚ"
2024-02-01,871.0,BUENOS AIRES,NAPALEOFU,"RUTA 227 Y ACC, NAPALEOFÚ"
2024-04-01,981.0,BUENOS AIRES,NAPALEOFU,"RUTA 227 Y ACC, NAPALEOFÚ"
2024-04-01,981.0,BUENOS AIRES,NAPALEOFU,"RUTA 227 Y ACC, NAPALEOFÚ"
2024-05-01,1020.0,BUENOS AIRES,NAPALEOFU,"RUTA 227 Y ACC, NAPALEOFÚ"
2024-05-01,1020.0,BUENOS AIRES,NAPALEOFU,"RUTA 227 Y ACC, NAPALEOFÚ"
2024-06-01,1061.0,BUENOS AIRES,NAPALEOFU,"RUTA 227 Y ACC, NAPALEOFÚ"
2024-06-01,1061.0,BUENOS AIRES,NAPALEOFU,"RUTA 227 Y ACC, NAPALEOFÚ"
2024-07-01,1093.0,BUENOS AIRES,NAPALEOFU,"RUTA 227 Y ACC, NAPALEOFÚ"
2024-07-01,1093.0,BUENOS AIRES,NAPALEOFU,"RUTA 227 Y ACC, NAPALEOFÚ"
2024-03-02,937.0,BUENOS AIRES,NAPALEOFU,"RUTA 227 Y ACC, NAPALEOFÚ"
2024-03-02,937.0,BUENOS AIRES,NAPALEOFU,"RUTA 227 Y ACC, NAPALEOFÚ"
2024-01-03,818.0,BUENOS AIRES,NAPALEOFU,"RUTA 227 Y ACC, NAPALEOFÚ"
2024-01-03,818.0,BUENOS AIRES,NAPALEOFU,"RUTA 227 Y ACC, NAPALEOFÚ"
2023-12-08,490.0,BUENOS AIRES,NAPALEOFU,"RUTA 227 Y ACC, NAPALEOFÚ"
2023-12-08,490.0,BUENOS AIRES,NAPALEOFU,"RUTA 227 Y ACC, NAPALEOFÚ"
2023-12-13,649.0,BUENOS AIRES,NAPALEOFU,"RUTA 227 Y ACC, NAPALEOFÚ"
2023-12-13,649.0,BUENOS AIRES,NAPALEOFU,"RUTA 227 Y ACC, NAPALEOFÚ"
2024-02-01,664.0,LA PAMPA,TOAY,AV. DEL TRABAJO Y AV. PERON
2024-02-01,664.0,LA PAMPA,TOAY,AV. DEL TRABAJO Y AV. PERON
2024-04-01,747.0,LA PAMPA,TOAY,AV. DEL TRABAJO Y AV. PERON
2024-04-01,747.0,LA PAMPA,TOAY,AV. DEL TRABAJO Y AV. PERON
2024-05-01,777.0,LA PAMPA,TOAY,AV. DEL TRABAJO Y AV. PERON
2024-05-01,777.0,LA PAMPA,TOAY,AV. DEL TRABAJO Y AV. PERON
2024-06-01,808.0,LA PAMPA,TOAY,AV. DEL TRABAJO Y AV. PERON
2024-06-01,808.0,LA PAMPA,TOAY,AV. DEL TRABAJO Y AV. PERON
2024-07-01,832.0,LA PAMPA,TOAY,AV. DEL TRABAJO Y AV. PERON
2024-07-01,832.0,LA PAMPA,TOAY,AV. DEL TRABAJO Y AV. PERON
2024-03-02,714.0,LA PAMPA,TOAY,AV. DEL TRABAJO Y AV. PERON
2024-03-02,714.0,LA PAMPA,TOAY,AV. DEL TRABAJO Y AV. PERON
2024-01-03,653.0,LA PAMPA,TOAY,AV. DEL TRABAJO Y AV. PERON
2024-01-03,653.0,LA PAMPA,TOAY,AV. DEL TRABAJO Y AV. PERON
2023-12-08,373.0,LA PAMPA,TOAY,AV. DEL TRABAJO Y AV. PERON
2023-12-08,373.0,LA PAMPA,TOAY,AV. DEL TRABAJO Y AV. PERON
2023-12-13,518.0,LA PAMPA,TOAY,AV. DEL TRABAJO Y AV. PERON
2023-12-13,518.0,LA PAMPA,TOAY,AV. DEL TRABAJO Y AV. PERON
2024-02-01,653.0,CHUBUT,TRELEW,25 DE MAYO 501
2024-02-01,653.0,CHUBUT,TRELEW,25 DE MAYO 501
2024-04-01,735.0,CHUBUT,TRELEW,25 DE MAYO 501
2024-04-01,735.0,CHUBUT,TRELEW,25 DE MAYO 501
2024-05-01,764.0,CHUBUT,TRELEW,25 DE MAYO 501
2024-05-01,764.0,CHUBUT,TRELEW,25 DE MAYO 501
2024-06-01,795.0,CHUBUT,TRELEW,25 DE MAYO 501
2024-06-01,795.0,CHUBUT,TRELEW,25 DE MAYO 501
2024-07-01,819.0,CHUBUT,TRELEW,25 DE MAYO 501
2024-07-01,819.0,CHUBUT,TRELEW,25 DE MAYO 501
2024-03-02,702.0,CHUBUT,TRELEW,25 DE MAYO 501
2024-03-02,702.0,CHUBUT,TRELEW,25 DE MAYO 501
2024-01-03,642.0,CHUBUT,TRELEW,25 DE MAYO 501
2024-01-03,642.0,CHUBUT,TRELEW,25 DE MAYO 501
2023-12-08,368.0,CHUBUT,TRELEW,25 DE MAYO 501
2023-12-08,368.0,CHUBUT,TRELEW,25 DE MAYO 501
2023-12-13,509.0,CHUBUT,TRELEW,25 DE MAYO 501
2023-12-13,509.0,CHUBUT,TRELEW,25 DE MAYO 501
2024-02-01,653.0,CHUBUT,TRELEW,25 DE MAYO 505
2024-02-01,653.0,CHUBUT,TRELEW,25 DE MAYO 505
2024-04-01,735.0,CHUBUT,TRELEW,25 DE MAYO 505
2024-04-01,735.0,CHUBUT,TRELEW,25 DE MAYO 505
2024-05-01,764.0,CHUBUT,TRELEW,25 DE MAYO 505
2024-05-01,764.0,CHUBUT,TRELEW,25 DE MAYO 505
2024-03-02,702.0,CHUBUT,TRELEW,25 DE MAYO 505
2024-03-02,702.0,CHUBUT,TRELEW,25 DE MAYO 505
2024-01-03,642.0,CHUBUT,TRELEW,25 DE MAYO 505
2024-01-03,642.0,CHUBUT,TRELEW,25 DE MAYO 505
2023-12-08,368.0,CHUBUT,TRELEW,25 DE MAYO 505
2023-12-08,368.0,CHUBUT,TRELEW,25 DE MAYO 505
2023-12-13,509.0,CHUBUT,TRELEW,25 DE MAYO 505
2023-12-13,509.0,CHUBUT,TRELEW,25 DE MAYO 505
2024-02-01,653.0,CHUBUT,TRELEW,AVDA. LA PLATA 1872 Y GUEMES NTE.
2024-02-01,653.0,CHUBUT,TRELEW,AVDA. LA PLATA 1872 Y GUEMES NTE.
2024-04-01,735.0,CHUBUT,TRELEW,AVDA. LA PLATA 1872 Y GUEMES NTE.
2024-04-01,735.0,CHUBUT,TRELEW,AVDA. LA PLATA 1872 Y GUEMES NTE.
2024-05-01,764.0,CHUBUT,TRELEW,AVDA. LA PLATA 1872 Y GUEMES NTE.
2024-05-01,764.0,CHUBUT,TRELEW,AVDA. LA PLATA 1872 Y GUEMES NTE.
2024-06-01,795.0,CHUBUT,TRELEW,AVDA. LA PLATA 1872 Y GUEMES NTE.
2024-06-01,795.0,CHUBUT,TRELEW,AVDA. LA PLATA 1872 Y GUEMES NTE.
2024-07-01,819.0,CHUBUT,TRELEW,AVDA. LA PLATA 1872 Y GUEMES NTE.
2024-07-01,819.0,CHUBUT,TRELEW,AVDA. LA PLATA 1872 Y GUEMES NTE.
2024-03-02,702.0,CHUBUT,TRELEW,AVDA. LA PLATA 1872 Y GUEMES NTE.
2024-03-02,702.0,CHUBUT,TRELEW,AVDA. LA PLATA 1872 Y GUEMES NTE.
2024-01-03,642.0,CHUBUT,TRELEW,AVDA. LA PLATA 1872 Y GUEMES NTE.
2024-01-03,642.0,CHUBUT,TRELEW,AVDA. LA PLATA 1872 Y GUEMES NTE.
2023-12-08,368.0,CHUBUT,TRELEW,AVDA. LA PLATA 1872 Y GUEMES NTE.
2023-12-08,368.0,CHUBUT,TRELEW,AVDA. LA PLATA 1872 Y GUEMES NTE.
2023-12-13,509.0,CHUBUT,TRELEW,AVDA. LA PLATA 1872 Y GUEMES NTE.
2023-12-13,509.0,CHUBUT,TRELEW,AVDA. LA PLATA 1872 Y GUEMES NTE.
2024-02-01,653.0,CHUBUT,TRELEW,AV LA PLATA 1812
2024-02-01,653.0,CHUBUT,TRELEW,AV LA PLATA 1812
2024-04-01,735.0,CHUBUT,TRELEW,AV LA PLATA 1812
2024-04-01,735.0,CHUBUT,TRELEW,AV LA PLATA 1812
2024-05-01,764.0,CHUBUT,TRELEW,AV LA PLATA 1812
2024-05-01,764.0,CHUBUT,TRELEW,AV LA PLATA 1812
2024-03-02,702.0,CHUBUT,TRELEW,AV LA PLATA 1812
2024-03-02,702.0,CHUBUT,TRELEW,AV LA PLATA 1812
2024-01-03,642.0,CHUBUT,TRELEW,AV LA PLATA 1812
2024-01-03,642.0,CHUBUT,TRELEW,AV LA PLATA 1812
2023-12-08,368.0,CHUBUT,TRELEW,AV LA PLATA 1812
2023-12-08,368.0,CHUBUT,TRELEW,AV LA PLATA 1812
2023-12-13,509.0,CHUBUT,TRELEW,AV LA PLATA 1812
2023-12-13,509.0,CHUBUT,TRELEW,AV LA PLATA 1812
2024-02-01,653.0,CHUBUT,TRELEW,DIAZ DE QUINTANA 1
2024-02-01,653.0,CHUBUT,TRELEW,DIAZ DE QUINTANA 1
2024-04-01,735.0,CHUBUT,TRELEW,DIAZ DE QUINTANA 1
2024-04-01,735.0,CHUBUT,TRELEW,DIAZ DE QUINTANA 1
2024-05-01,764.0,CHUBUT,TRELEW,DIAZ DE QUINTANA 1
2024-05-01,764.0,CHUBUT,TRELEW,DIAZ DE QUINTANA 1
2024-06-01,795.0,CHUBUT,TRELEW,DIAZ DE QUINTANA 1
2024-06-01,795.0,CHUBUT,TRELEW,DIAZ DE QUINTANA 1
2024-07-01,819.0,CHUBUT,TRELEW,DIAZ DE QUINTANA 1
2024-07-01,819.0,CHUBUT,TRELEW,DIAZ DE QUINTANA 1
2024-03-02,702.0,CHUBUT,TRELEW,DIAZ DE QUINTANA 1
2024-03-02,702.0,CHUBUT,TRELEW,DIAZ DE QUINTANA 1
2024-01-03,642.0,CHUBUT,TRELEW,DIAZ DE QUINTANA 1
2024-01-03,642.0,CHUBUT,TRELEW,DIAZ DE QUINTANA 1
2023-12-08,360.0,CHUBUT,TRELEW,DIAZ DE QUINTANA 1
2023-12-08,360.0,CHUBUT,TRELEW,DIAZ DE QUINTANA 1
2023-12-13,509.0,CHUBUT,TRELEW,DIAZ DE QUINTANA 1
2023-12-13,509.0,CHUBUT,TRELEW,DIAZ DE QUINTANA 1
2024-02-01,885.0,MISIONES,SAN PEDRO,25 DE MAYO Y GUEMES
2024-02-01,885.0,MISIONES,SAN PEDRO,25 DE MAYO Y GUEMES
2024-04-01,997.0,MISIONES,SAN PEDRO,25 DE MAYO Y GUEMES
2024-04-01,997.0,MISIONES,SAN PEDRO,25 DE MAYO Y GUEMES
2024-05-01,1037.0,MISIONES,SAN PEDRO,25 DE MAYO Y GUEMES
2024-05-01,1037.0,MISIONES,SAN PEDRO,25 DE MAYO Y GUEMES
2024-06-01,1079.0,MISIONES,SAN PEDRO,25 DE MAYO Y GUEMES
2024-06-01,1079.0,MISIONES,SAN PEDRO,25 DE MAYO Y GUEMES
2024-07-01,1111.0,MISIONES,SAN PEDRO,25 DE MAYO Y GUEMES
2024-07-01,1111.0,MISIONES,SAN PEDRO,25 DE MAYO Y GUEMES
2024-03-02,952.0,MISIONES,SAN PEDRO,25 DE MAYO Y GUEMES
2024-03-02,952.0,MISIONES,SAN PEDRO,25 DE MAYO Y GUEMES
2024-01-03,831.0,MISIONES,SAN PEDRO,25 DE MAYO Y GUEMES
2024-01-03,831.0,MISIONES,SAN PEDRO,25 DE MAYO Y GUEMES
2023-12-08,485.0,MISIONES,SAN PEDRO,25 DE MAYO Y GUEMES
2023-12-08,485.0,MISIONES,SAN PEDRO,25 DE MAYO Y GUEMES
2023-12-13,659.0,MISIONES,SAN PEDRO,25 DE MAYO Y GUEMES
2023-12-13,659.0,MISIONES,SAN PEDRO,25 DE MAYO Y GUEMES
2024-02-01,885.0,MISIONES,ARISTOBULO DEL VALLE,8 DE SEPTIEMBRE Y URUGUAY
2024-02-01,885.0,MISIONES,ARISTOBULO DEL VALLE,8 DE SEPTIEMBRE Y URUGUAY
2024-04-01,997.0,MISIONES,ARISTOBULO DEL VALLE,8 DE SEPTIEMBRE Y URUGUAY
2024-04-01,997.0,MISIONES,ARISTOBULO DEL VALLE,8 DE SEPTIEMBRE Y URUGUAY
2024-05-01,1037.0,MISIONES,ARISTOBULO DEL VALLE,8 DE SEPTIEMBRE Y URUGUAY
2024-05-01,1037.0,MISIONES,ARISTOBULO DEL VALLE,8 DE SEPTIEMBRE Y URUGUAY
2024-06-01,1079.0,MISIONES,ARISTOBULO DEL VALLE,8 DE SEPTIEMBRE Y URUGUAY
2024-06-01,1079.0,MISIONES,ARISTOBULO DEL VALLE,8 DE SEPTIEMBRE Y URUGUAY
2024-07-01,1111.0,MISIONES,ARISTOBULO DEL VALLE,8 DE SEPTIEMBRE Y URUGUAY
2024-07-01,1111.0,MISIONES,ARISTOBULO DEL VALLE,8 DE SEPTIEMBRE Y URUGUAY
2024-03-02,952.0,MISIONES,ARISTOBULO DEL VALLE,8 DE SEPTIEMBRE Y URUGUAY
2024-03-02,952.0,MISIONES,ARISTOBULO DEL VALLE,8 DE SEPTIEMBRE Y URUGUAY
2024-01-03,831.0,MISIONES,ARISTOBULO DEL VALLE,8 DE SEPTIEMBRE Y URUGUAY
2024-01-03,831.0,MISIONES,ARISTOBULO DEL VALLE,8 DE SEPTIEMBRE Y URUGUAY
2023-12-08,485.0,MISIONES,ARISTOBULO DEL VALLE,8 DE SEPTIEMBRE Y URUGUAY
2023-12-08,485.0,MISIONES,ARISTOBULO DEL VALLE,8 DE SEPTIEMBRE Y URUGUAY
2023-12-13,659.0,MISIONES,ARISTOBULO DEL VALLE,8 DE SEPTIEMBRE Y URUGUAY
2023-12-13,659.0,MISIONES,ARISTOBULO DEL VALLE,8 DE SEPTIEMBRE Y URUGUAY
2024-02-01,885.0,MISIONES,2 DE MAYO,AV. DEL COLONO 0
2024-02-01,885.0,MISIONES,2 DE MAYO,AV. DEL COLONO 0
2024-04-01,997.0,MISIONES,2 DE MAYO,AV. DEL COLONO 0
2024-04-01,997.0,MISIONES,2 DE MAYO,AV. DEL COLONO 0
2024-05-01,1037.0,MISIONES,2 DE MAYO,AV. DEL COLONO 0
2024-05-01,1037.0,MISIONES,2 DE MAYO,AV. DEL COLONO 0
2024-06-01,1079.0,MISIONES,2 DE MAYO,AV. DEL COLONO 0
2024-06-01,1079.0,MISIONES,2 DE MAYO,AV. DEL COLONO 0
2024-07-01,1111.0,MISIONES,2 DE MAYO,AV. DEL COLONO 0
2024-07-01,1111.0,MISIONES,2 DE MAYO,AV. DEL COLONO 0
2024-03-02,952.0,MISIONES,2 DE MAYO,AV. DEL COLONO 0
2024-03-02,952.0,MISIONES,2 DE MAYO,AV. DEL COLONO 0
2024-01-03,831.0,MISIONES,2 DE MAYO,AV. DEL COLONO 0
2024-01-03,831.0,MISIONES,2 DE MAYO,AV. DEL COLONO 0
2023-12-08,485.0,MISIONES,2 DE MAYO,AV. DEL COLONO 0
2023-12-08,485.0,MISIONES,2 DE MAYO,AV. DEL COLONO 0
2023-12-13,659.0,MISIONES,2 DE MAYO,AV. DEL COLONO 0
2023-12-13,659.0,MISIONES,2 DE MAYO,AV. DEL COLONO 0
2024-02-01,885.0,MISIONES,ARISTOBULO DEL VALLE,AVENIDA DE LAS AMERICAS 1005
2024-02-01,885.0,MISIONES,ARISTOBULO DEL VALLE,AVENIDA DE LAS AMERICAS 1005
2024-04-01,997.0,MISIONES,ARISTOBULO DEL VALLE,AVENIDA DE LAS AMERICAS 1005
2024-04-01,997.0,MISIONES,ARISTOBULO DEL VALLE,AVENIDA DE LAS AMERICAS 1005
2024-05-01,1037.0,MISIONES,ARISTOBULO DEL VALLE,AVENIDA DE LAS AMERICAS 1005
2024-05-01,1037.0,MISIONES,ARISTOBULO DEL VALLE,AVENIDA DE LAS AMERICAS 1005
2024-06-01,1079.0,MISIONES,ARISTOBULO DEL VALLE,AVENIDA DE LAS AMERICAS 1005
2024-06-01,1079.0,MISIONES,ARISTOBULO DEL VALLE,AVENIDA DE LAS AMERICAS 1005
2024-07-01,1111.0,MISIONES,ARISTOBULO DEL VALLE,AVENIDA DE LAS AMERICAS 1005
2024-07-01,1111.0,MISIONES,ARISTOBULO DEL VALLE,AVENIDA DE LAS AMERICAS 1005
2024-03-02,952.0,MISIONES,ARISTOBULO DEL VALLE,AVENIDA DE LAS AMERICAS 1005
2024-03-02,952.0,MISIONES,ARISTOBULO DEL VALLE,AVENIDA DE LAS AMERICAS 1005
2024-01-03,831.0,MISIONES,ARISTOBULO DEL VALLE,AVENIDA DE LAS AMERICAS 1005
2024-01-03,831.0,MISIONES,ARISTOBULO DEL VALLE,AVENIDA DE LAS AMERICAS 1005
2023-12-08,485.0,MISIONES,ARISTOBULO DEL VALLE,AVENIDA DE LAS AMERICAS 1005
2023-12-08,485.0,MISIONES,ARISTOBULO DEL VALLE,AVENIDA DE LAS AMERICAS 1005
2023-12-13,659.0,MISIONES,ARISTOBULO DEL VALLE,AVENIDA DE LAS AMERICAS 1005
2023-12-13,659.0,MISIONES,ARISTOBULO DEL VALLE,AVENIDA DE LAS AMERICAS 1005
2024-02-01,885.0,MISIONES,POSADAS,AVENIDA LAVALLE 5426
2024-02-01,885.0,MISIONES,POSADAS,AVENIDA LAVALLE 5426
2024-04-01,997.0,MISIONES,POSADAS,AVENIDA LAVALLE 5426
2024-04-01,997.0,MISIONES,POSADAS,AVENIDA LAVALLE 5426
2024-05-01,1037.0,MISIONES,POSADAS,AVENIDA LAVALLE 5426
2024-05-01,1037.0,MISIONES,POSADAS,AVENIDA LAVALLE 5426
2024-06-01,1079.0,MISIONES,POSADAS,AVENIDA LAVALLE 5426
2024-06-01,1079.0,MISIONES,POSADAS,AVENIDA LAVALLE 5426
2024-07-01,1111.0,MISIONES,POSADAS,AVENIDA LAVALLE 5426
2024-07-01,1111.0,MISIONES,POSADAS,AVENIDA LAVALLE 5426
2024-03-02,952.0,MISIONES,POSADAS,AVENIDA LAVALLE 5426
2024-03-02,952.0,MISIONES,POSADAS,AVENIDA LAVALLE 5426
2024-01-03,831.0,MISIONES,POSADAS,AVENIDA LAVALLE 5426
2024-01-03,831.0,MISIONES,POSADAS,AVENIDA LAVALLE 5426
2023-12-08,479.0,MISIONES,POSADAS,AVENIDA LAVALLE 5426
2023-12-08,479.0,MISIONES,POSADAS,AVENIDA LAVALLE 5426
2023-12-13,659.0,MISIONES,POSADAS,AVENIDA LAVALLE 5426
2023-12-13,659.0,MISIONES,POSADAS,AVENIDA LAVALLE 5426
2024-02-01,885.0,MISIONES,POSADAS,AVENIDA URUGUAY Y MONTEAGUDO
2024-02-01,885.0,MISIONES,POSADAS,AVENIDA URUGUAY Y MONTEAGUDO
2024-04-01,997.0,MISIONES,POSADAS,AVENIDA URUGUAY Y MONTEAGUDO
2024-04-01,997.0,MISIONES,POSADAS,AVENIDA URUGUAY Y MONTEAGUDO
2024-05-01,1037.0,MISIONES,POSADAS,AVENIDA URUGUAY Y MONTEAGUDO
2024-05-01,1037.0,MISIONES,POSADAS,AVENIDA URUGUAY Y MONTEAGUDO
2024-06-01,1079.0,MISIONES,POSADAS,AVENIDA URUGUAY Y MONTEAGUDO
2024-06-01,1079.0,MISIONES,POSADAS,AVENIDA URUGUAY Y MONTEAGUDO
2024-07-01,1111.0,MISIONES,POSADAS,AVENIDA URUGUAY Y MONTEAGUDO
2024-07-01,1111.0,MISIONES,POSADAS,AVENIDA URUGUAY Y MONTEAGUDO
2024-03-02,952.0,MISIONES,POSADAS,AVENIDA URUGUAY Y MONTEAGUDO
2024-03-02,952.0,MISIONES,POSADAS,AVENIDA URUGUAY Y MONTEAGUDO
2024-01-03,831.0,MISIONES,POSADAS,AVENIDA URUGUAY Y MONTEAGUDO
2024-01-03,831.0,MISIONES,POSADAS,AVENIDA URUGUAY Y MONTEAGUDO
2023-12-08,479.0,MISIONES,POSADAS,AVENIDA URUGUAY Y MONTEAGUDO
2023-12-08,479.0,MISIONES,POSADAS,AVENIDA URUGUAY Y MONTEAGUDO
2023-12-13,659.0,MISIONES,POSADAS,AVENIDA URUGUAY Y MONTEAGUDO
2023-12-13,659.0,MISIONES,POSADAS,AVENIDA URUGUAY Y MONTEAGUDO
2024-02-01,885.0,MISIONES,SAN VICENTE,AV. LIBERTADOR 902
2024-02-01,885.0,MISIONES,SAN VICENTE,AV. LIBERTADOR 902
2024-04-01,997.0,MISIONES,SAN VICENTE,AV. LIBERTADOR 902
2024-04-01,997.0,MISIONES,SAN VICENTE,AV. LIBERTADOR 902
2024-05-01,1037.0,MISIONES,SAN VICENTE,AV. LIBERTADOR 902
2024-05-01,1037.0,MISIONES,SAN VICENTE,AV. LIBERTADOR 902
2024-06-01,1079.0,MISIONES,SAN VICENTE,AV. LIBERTADOR 902
2024-06-01,1079.0,MISIONES,SAN VICENTE,AV. LIBERTADOR 902
2024-07-01,1111.0,MISIONES,SAN VICENTE,AV. LIBERTADOR 902
2024-07-01,1111.0,MISIONES,SAN VICENTE,AV. LIBERTADOR 902
2024-03-02,952.0,MISIONES,SAN VICENTE,AV. LIBERTADOR 902
2024-03-02,952.0,MISIONES,SAN VICENTE,AV. LIBERTADOR 902
2024-01-03,831.0,MISIONES,SAN VICENTE,AV. LIBERTADOR 902
2024-01-03,831.0,MISIONES,SAN VICENTE,AV. LIBERTADOR 902
2023-12-08,485.0,MISIONES,SAN VICENTE,AV. LIBERTADOR 902
2023-12-08,485.0,MISIONES,SAN VICENTE,AV. LIBERTADOR 902
2023-12-13,659.0,MISIONES,SAN VICENTE,AV. LIBERTADOR 902
